date,daily_return
2020-08-27,-0.0022071060306364907
2020-08-28,0.006279242018130476
2020-08-31,-0.003976606601626334
2020-09-01,0.002247173793498255
2020-09-02,-0.0005904508744815819
2020-09-03,-0.009526114230477204
2020-09-04,-0.002537479333601108
2020-09-08,-0.00855072774335632
2020-09-09,0.005075416784541766
2020-09-10,-0.005216966740073973
2020-09-11,-0.0006249675590313669
2020-09-14,0.0038851764676148676
2020-09-15,0.0014146117273803258
2020-09-16,0.0018346341988806601
2020-09-17,-0.004171874484884557
2020-09-18,-0.00047081337005275606
2020-09-21,-0.00817147883411163
2020-09-22,-0.001852711319625672
2020-09-23,-0.008321763374829854
2020-09-24,6.340529210045956e-05
2020-09-25,0.001325703311942509
2020-09-28,0.005751106286736532
2020-09-29,9.52537167564515e-06
2020-09-30,0.003481642601154981
