,date,daily_return
95,2020-05-19,-0.0027432250326679965
96,2020-05-20,0.007337403035580741
97,2020-05-21,-0.005482126951871618
98,2020-05-22,-0.0032696262746550876
99,2020-05-26,0.006569870374426163
100,2020-05-27,0.0020650223832609114
101,2020-05-28,-0.0009458554380108511
102,2020-05-29,0.00689050480690732
103,2020-06-01,0.005955216265918128
104,2020-06-02,0.00552193898141298
105,2020-06-03,-0.0027648220223010834
106,2020-06-04,-0.002634479089926602
107,2020-06-05,0.0027686436948715252
108,2020-06-08,0.003158891317714566
109,2020-06-09,0.0029827913267303718
110,2020-06-10,0.0032242700651305602
111,2020-06-11,-0.010043163358978778
112,2020-06-12,0.002065224685218637
113,2020-06-15,-0.003635618904117411
114,2020-06-16,0.00420295537202006
115,2020-06-17,0.001632171276857106
116,2020-06-18,-0.0002580843906564644
117,2020-06-19,0.002684199397443453
118,2020-06-22,0.006597678861228997
119,2020-06-23,0.002314269453301259
120,2020-06-24,-0.008994778445488126
121,2020-06-25,0.0025530549694284398
122,2020-06-26,-0.007520086678914557
123,2020-06-29,0.007677917424291504
124,2020-06-30,0.0017932313845603102
125,2020-07-01,0.003437465805989717
126,2020-07-02,0.004799425026773985
127,2020-07-06,0.008408447712807013
128,2020-07-07,-0.0015267294184643629
129,2020-07-08,0.007035993292088927
130,2020-07-09,-0.0004747664574641971
131,2020-07-10,-0.0008490623456327158
132,2020-07-13,-0.0011008294438247036
133,2020-07-14,0.0003451469369357969
134,2020-07-15,0.0024043570643941733
135,2020-07-16,-0.0014837911751724598
136,2020-07-17,0.0009351439954485269
137,2020-07-20,0.003372545695887086
138,2020-07-21,0.006960704575810661
139,2020-07-22,0.0024491034139251695
140,2020-07-23,0.0026229311029523934
141,2020-07-24,0.0027745271454919203
142,2020-07-27,0.007741936159559423
143,2020-07-28,-0.0005409252125423137
144,2020-07-29,0.005326065333716787
145,2020-07-30,-0.0015925298503701253
146,2020-07-31,0.0018450033195904169
147,2020-08-03,0.0022954873363980103
148,2020-08-04,0.00599956906722956
149,2020-08-05,0.012122269984735546
150,2020-08-06,0.004070324940795791
151,2020-08-07,-0.00852063779124113
152,2020-08-10,0.0017833405130039772
153,2020-08-11,-0.008110066441536706
154,2020-08-12,0.005048442173198176
155,2020-08-13,-0.0005789228579097137
156,2020-08-14,-0.00037488417445636
157,2020-08-17,0.006021103935312808
158,2020-08-18,0.0026025907291818444
159,2020-08-19,-0.004999048165422597
160,2020-08-20,-0.001911185365936275
161,2020-08-21,0.001535764703525351
162,2020-08-24,0.005043090094387644
163,2020-08-25,0.001280508575854399
164,2020-08-26,0.0037221065782638814
165,2020-08-27,-0.0023881568381585927
166,2020-08-28,0.00643600280224348
167,2020-08-31,-0.004435884391319554
168,2020-09-01,0.005532669721736071
169,2020-09-02,0.001424286255587986
170,2020-09-03,-0.011673619708082495
171,2020-09-04,-0.0035757964086098196
172,2020-09-08,-0.0104339117862851
173,2020-09-09,0.008909331370933252
174,2020-09-10,-0.006159325253889486
175,2020-09-11,0.0018727569182409257
176,2020-09-14,0.006501535423397328
177,2020-09-15,0.0028518852842163538
178,2020-09-16,-0.00036445183321362885
179,2020-09-17,-0.003368389512062504
180,2020-09-18,-0.0030140697598529933
181,2020-09-21,-0.007399670322855872
182,2020-09-22,0.00038224249525056677
183,2020-09-23,-0.009803533899020432
184,2020-09-24,-0.00058875263422161
185,2020-09-25,0.0034194305671617162
186,2020-09-28,0.006180519084063973
187,2020-09-29,-0.0009165707862825246
188,2020-09-30,0.005112858858624539
189,2020-10-01,0.002679025893539437
190,2020-10-02,-0.005072949259056405
191,2020-10-05,0.006578555759889967
192,2020-10-06,-0.0014397369053955897
193,2020-10-07,0.004494413072120561
194,2020-10-08,0.004385400319497404
195,2020-10-09,0.005735793943708917
196,2020-10-12,0.005166713481763181
197,2020-10-13,-0.003241600782971619
198,2020-10-14,-0.0014229349135898581
199,2020-10-15,-0.0023499973190105146
200,2020-10-16,0.0010680747721621123
201,2020-10-19,-0.004176160125730511
202,2020-10-20,0.002830188924422914
203,2020-10-21,0.0010086218339638788
204,2020-10-22,-0.0010180049096612743
205,2020-10-23,0.002160206865853065
206,2020-10-26,-0.00642293707768519
207,2020-10-27,0.0015726930410970247
208,2020-10-28,-0.015507156371720626
209,2020-10-29,0.0030118414866552212
210,2020-10-30,-0.0049775092988989566
211,2020-11-02,0.0037153372012749147
212,2020-11-03,0.004972484427592485
213,2020-11-04,0.013427528947415395
214,2020-11-05,0.009676705302031376
215,2020-11-06,-0.000240176561535353
216,2020-11-09,-0.000973891332520337
217,2020-11-10,-0.0015920204217377335
218,2020-11-11,0.002620751956549105
219,2020-11-12,-0.0017942828596250674
220,2020-11-13,0.006136123381661307
221,2020-11-16,0.00464173080822098
222,2020-11-17,-0.00021929207736104872
223,2020-11-18,-0.0033001616668246903
224,2020-11-19,0.00010751808752643718
225,2020-11-20,0.001551677896824146
226,2020-11-23,-0.00011410304852188958
227,2020-11-24,0.004593371860281454
228,2020-11-25,-0.000918885405711836
229,2020-11-27,0.0019457673826667656
230,2020-11-30,-0.007544279658305383
231,2020-12-01,0.008307953289442487
232,2020-12-02,0.0006983968831039924
233,2020-12-03,0.0029260180199432726
234,2020-12-04,0.0036354136173103076
235,2020-12-07,0.0006870638205219453
236,2020-12-08,0.0009336589939253001
237,2020-12-09,-0.004607733784187796
238,2020-12-10,0.004139924079991155
239,2020-12-11,-0.0013321527219691137
240,2020-12-14,-0.0022258449067576874
241,2020-12-15,0.006089634236038023
242,2020-12-16,0.0011639292382010853
243,2020-12-17,0.008184116940076494
244,2020-12-18,-0.0016279137307280377
245,2020-12-21,-0.00403545296490277
246,2020-12-22,-0.002135253640186709
247,2020-12-23,0.002180916215762274
248,2020-12-24,0.00021446338072636615
249,2020-12-28,0.0018864824124422699
250,2020-12-29,0.0031795828242887256
251,2020-12-30,0.00424948083681367
252,2020-12-31,0.001873512994316368
253,2021-01-04,0.000837534225771203
254,2021-01-05,0.007418332116888766
255,2021-01-06,-0.0025314168802058764
256,2021-01-07,0.0038340648690921367
257,2021-01-08,0.0030651802664974402
258,2021-01-11,-0.005476160904280735
259,2021-01-12,0.002989128799316505
260,2021-01-13,0.002594784457826294
261,2021-01-14,0.0004335443406600207
262,2021-01-15,-0.00459310918447451
263,2021-01-19,0.004771070731140066
264,2021-01-20,0.007746122536509557
265,2021-01-21,0.00025963527280739644
266,2021-01-22,-0.003604103728079109
267,2021-01-25,0.004338701193993191
268,2021-01-26,-0.0014432266264858442
269,2021-01-27,-0.011376515944287572
270,2021-01-28,0.002900708214192129
271,2021-01-29,-0.009034375481191563
272,2021-02-01,0.010033700047895338
273,2021-02-02,0.003389901025638147
274,2021-02-03,0.001256431837205077
275,2021-02-04,0.00034185067011034795
276,2021-02-05,0.003250371371726805
277,2021-02-08,0.0044144127085361615
278,2021-02-09,0.002585536156647803
279,2021-02-10,0.001164979702054415
280,2021-02-11,0.002183885918792526
281,2021-02-12,-0.00013801151847976948
282,2021-02-16,-0.0014711583690624594
283,2021-02-17,-0.00010934870934574997
284,2021-02-18,-0.004101404167205425
285,2021-02-19,0.0005143799786285055
286,2021-02-22,-0.006072472521142094
287,2021-02-23,0.0009704453351871102
288,2021-02-24,0.0010617923137439392
289,2021-02-25,-0.013944873454188364
290,2021-02-26,-0.004431095393989611
291,2021-03-01,0.007503638382085413
292,2021-03-02,-0.0033323295696495725
293,2021-03-03,-0.005376736669560133
294,2021-03-04,-0.00884128466489964
295,2021-03-05,0.0062107534097578165
296,2021-03-08,-0.00862863538560179
297,2021-03-09,0.010136350708053205
298,2021-03-10,0.000788432642084167
299,2021-03-11,0.009782074528715715
300,2021-03-12,-0.006479217960532691
301,2021-03-15,0.00302293100398837
302,2021-03-16,0.0009965285191038426
303,2021-03-17,3.8518468629592244e-05
304,2021-03-18,-0.01038507496780005
305,2021-03-19,0.003573445362488095
306,2021-03-22,0.0018411161686457762
307,2021-03-23,-0.006082885265836168
308,2021-03-24,-0.004219872161022492
309,2021-03-25,0.0008101624554752658
310,2021-03-26,0.00879929153598824
311,2021-03-29,-0.003765787704992787
312,2021-03-30,-0.002139155162141615
313,2021-03-31,0.002491924348588065
314,2021-04-01,0.0062483198970639114
315,2021-04-05,0.002337076195490109
316,2021-04-06,0.0035952919132166785
317,2021-04-07,-0.003129295523636492
318,2021-04-08,0.004857315446682871
319,2021-04-09,-0.0017455024008956551
320,2021-04-12,-0.0021906989685561546
321,2021-04-13,0.003945937438084997
322,2021-04-14,0.0007774310722424638
323,2021-04-15,0.007355318224083037
324,2021-04-16,0.0012423261594090272
325,2021-04-19,-0.0019128876423095092
326,2021-04-20,-0.0020232838531385336
327,2021-04-21,0.004497345189207478
328,2021-04-22,-0.002262963804958741
329,2021-04-23,0.005093120505081329
330,2021-04-26,0.0009523598241503266
331,2021-04-27,-0.00021547058222162095
332,2021-04-28,0.0012711683898062062
333,2021-04-29,9.337114925714383e-05
334,2021-04-30,-0.004481842842845195
335,2021-05-03,0.0015951432287633735
336,2021-05-04,-0.001487424920891061
337,2021-05-05,0.001245468275487208
338,2021-05-06,0.005641905919700361
339,2021-05-07,0.0054334343637309065
340,2021-05-10,-0.0066897856766245534
341,2021-05-11,-0.0027652603569245505
342,2021-05-12,-0.011302766630445
343,2021-05-13,0.0010039163142545543
344,2021-05-14,0.00837241738845776
345,2021-05-17,0.0007114834028221333
346,2021-05-18,0.0013999403196588492
347,2021-05-19,-0.0024303272377139205
348,2021-05-20,0.003646524956037465
349,2021-05-21,-0.0025278770677104184
350,2021-05-24,0.004800292763725464
351,2021-05-25,0.0026722082583970456
352,2021-05-26,0.0023457685237787008
353,2021-05-27,0.0005077214051659519
354,2021-05-28,0.0018588571386081874
355,2021-06-01,0.003930307662535069
356,2021-06-02,0.0013750074298805126
357,2021-06-03,-0.006033980110768196
358,2021-06-04,0.00727915783901495
359,2021-06-07,-0.0019136510672125612
360,2021-06-08,0.0004564859475453496
361,2021-06-09,-8.423726352259505e-05
362,2021-06-10,0.003466580680338405
363,2021-06-11,-0.0009744106368149907
364,2021-06-14,-0.001016468267366727
365,2021-06-15,-0.002397505577788447
366,2021-06-16,-0.005869372329946396
367,2021-06-17,-0.004010231943942911
368,2021-06-18,-0.002303700146618363
369,2021-06-21,0.0035301744237919244
370,2021-06-22,0.0005331837234692556
371,2021-06-23,0.0018980511925169312
372,2021-06-24,0.002907320215429869
373,2021-06-25,0.001979427821697799
374,2021-06-28,0.0017776853325071156
375,2021-06-29,-0.0008815396366119454
376,2021-06-30,0.0007424327164354508
377,2021-07-01,0.0003541048165218863
378,2021-07-02,0.0026983750237592904
379,2021-07-06,-0.0034322453942811867
380,2021-07-07,0.0007100369674099284
381,2021-07-08,-0.005198089218778625
382,2021-07-09,0.0052987712267419575
383,2021-07-12,0.0005623632307701483
384,2021-07-13,-1.381799780077631e-05
385,2021-07-14,0.0026350718232790627
386,2021-07-15,0.0006595658759958966
387,2021-07-16,-0.003000518584718557
388,2021-07-19,-0.006854842259571276
389,2021-07-20,0.0048193970441189156
390,2021-07-21,0.0018526622973367862
391,2021-07-22,0.0020098786069750675
392,2021-07-23,-0.0011754084060391374
393,2021-07-26,-0.0028680308199264294
394,2021-07-27,-0.0047160024769630545
395,2021-07-28,0.005937887062764625
396,2021-07-29,0.00360989467050581
397,2021-07-30,-0.0035057344286856798
398,2021-08-02,0.0002820892844933225
399,2021-08-03,0.002382118473297097
400,2021-08-04,0.00034657711602901836
401,2021-08-05,-0.0007996510961809616
402,2021-08-06,-0.0050006319218989315
403,2021-08-09,-0.002378010962351812
404,2021-08-10,0.0003452462361171401
405,2021-08-11,0.002736375807757711
406,2021-08-12,-0.0011765877953674301
407,2021-08-13,0.0025889156013673142
408,2021-08-16,-0.00041701233457729645
409,2021-08-17,-0.006091704095541903
410,2021-08-18,-0.0026122869163597946
411,2021-08-19,-0.003999126584569685
412,2021-08-20,0.0005815339468104076
413,2021-08-23,0.007596113561464111
414,2021-08-24,0.005608324386183169
415,2021-08-25,-0.0007760913085063117
416,2021-08-26,-0.0030941134012634165
417,2021-08-27,0.006890486669895661
418,2021-08-30,0.0017000973912137047
419,2021-08-31,0.002624995532195003
