,date,daily_return
147,2020-08-03,0.004398538087529522
148,2020-08-04,0.004879565182872358
149,2020-08-05,0.004833347015327864
150,2020-08-06,0.0018845146593353824
151,2020-08-07,-0.003935191357738931
152,2020-08-10,0.000975742809679108
153,2020-08-11,-0.007175774907549087
154,2020-08-12,0.0011801475580278452
155,2020-08-13,0.002533801473170782
156,2020-08-14,-0.00013155582092538417
157,2020-08-17,0.006389375629835352
158,2020-08-18,0.004404329623342261
159,2020-08-19,-0.0026873970423420077
160,2020-08-20,-0.004938135646388146
161,2020-08-21,0.00032644033988587275
162,2020-08-24,0.0022665781709572358
163,2020-08-25,-0.001709490328863713
164,2020-08-26,0.003533800751460261
165,2020-08-27,-0.0017260015447270577
166,2020-08-28,0.005942141342449581
167,2020-08-31,-0.0013617355841924626
168,2020-09-01,0.0008035950614026428
169,2020-09-02,0.000585608053652906
170,2020-09-03,-0.009154247351158301
171,2020-09-04,-0.00355688481775076
172,2020-09-08,-0.011431586702350382
173,2020-09-09,0.006114237507739081
174,2020-09-10,-0.004672385930341541
175,2020-09-11,0.0017254718946803776
176,2020-09-14,0.005092139001955659
177,2020-09-15,0.0009885359136737263
178,2020-09-16,0.00046868433525139145
179,2020-09-17,-0.00391114556818567
180,2020-09-18,-0.001407402140217623
181,2020-09-21,-0.008549024258722226
182,2020-09-22,0.0005333006192412035
183,2020-09-23,-0.009167425109996557
184,2020-09-24,-0.0007789845637462906
185,2020-09-25,0.0032960308708489573
186,2020-09-28,0.006201938743906857
187,2020-09-29,0.0002051338689399685
188,2020-09-30,0.004193716456085286
189,2020-10-01,0.0010570069503268477
190,2020-10-02,-0.005687140526917228
191,2020-10-05,0.00740506306826357
192,2020-10-06,-0.0018654335649605793
193,2020-10-07,0.0013612016260900143
194,2020-10-08,0.0029733788294332695
195,2020-10-09,0.005735793943708917
196,2020-10-12,0.005281589697974857
197,2020-10-13,-0.003487665708410396
198,2020-10-14,0.0013103083278122954
199,2020-10-15,-0.0015629329409333702
200,2020-10-16,0.0018302578679632922
201,2020-10-19,-0.0034680829387869704
202,2020-10-20,0.002345475050734275
203,2020-10-21,0.0017775918665516573
204,2020-10-22,-0.001910523729816434
205,2020-10-23,0.0017472446514863623
206,2020-10-26,-0.0063645787287450375
207,2020-10-27,0.001280494433855733
208,2020-10-28,-0.014759174183251135
209,2020-10-29,-0.0005145229933035267
210,2020-10-30,-0.00405651875637954
211,2020-11-02,0.0035928166695744974
212,2020-11-03,0.006057097536841936
213,2020-11-04,0.01310469501041777
214,2020-11-05,0.009698292649253976
215,2020-11-06,-0.0008365145732303755
216,2020-11-09,-1.0416685828548971e-05
217,2020-11-10,-0.0012207084381527281
218,2020-11-11,0.001939888512376901
219,2020-11-12,-0.00303204029326996
220,2020-11-13,0.004608702139362209
221,2020-11-16,0.0020957438074332025
222,2020-11-17,0.0004863116471060758
223,2020-11-18,-0.0011563063332683658
224,2020-11-19,-0.002025510908436001
225,2020-11-20,0.0026311300786340938
226,2020-11-23,-0.0038980866613613097
227,2020-11-24,0.0005658791925117058
228,2020-11-25,0.0005858082826930625
229,2020-11-27,-0.0019510536134978512
230,2020-11-30,-0.005369383481366701
231,2020-12-01,0.008921584888346256
232,2020-12-02,0.0006386168375693885
233,2020-12-03,0.0019989942995875067
234,2020-12-04,0.0010210438671196683
235,2020-12-07,0.001000293752719882
236,2020-12-08,0.0006323017226325705
237,2020-12-09,-0.002637044339298984
238,2020-12-10,0.003432704705839726
239,2020-12-11,-0.0004422936294063742
240,2020-12-14,-0.000953963225904485
241,2020-12-15,0.004089799693711392
242,2020-12-16,0.0009015339860854432
243,2020-12-17,0.006845376748689615
244,2020-12-18,-0.00046878553764722155
245,2020-12-21,-0.0023375243638998396
246,2020-12-22,-0.0010382375459246592
247,2020-12-23,0.0008679014371871617
248,2020-12-24,0.00034194677241326663
249,2020-12-28,0.0013654868055058551
250,2020-12-29,0.0009552522746960668
251,2020-12-30,0.0032103090011138865
252,2020-12-31,0.00127712357050403
253,2021-01-04,0.001418858342518336
254,2021-01-05,0.0032047745530356594
255,2021-01-06,-0.0012626562241243738
256,2021-01-07,0.001348484222445479
257,2021-01-08,-0.000448872916308316
258,2021-01-11,-0.0026511903931814218
259,2021-01-12,0.002883697800363371
260,2021-01-13,0.0020112283341938045
261,2021-01-14,-0.0006520327799437054
262,2021-01-15,-0.0016737649887362373
263,2021-01-19,0.0017717136324877096
264,2021-01-20,0.0051366846425575634
265,2021-01-21,0.00012396580326161534
266,2021-01-22,-0.003677958594305289
267,2021-01-25,0.0027830765025168625
268,2021-01-26,-0.00030201252739663737
269,2021-01-27,-0.004734278577487899
270,2021-01-28,0.0006262982600187047
271,2021-01-29,-0.0024815866753353077
272,2021-02-01,0.007870805093286627
273,2021-02-02,0.0006262057345662888
274,2021-02-03,0.0017424452374789267
275,2021-02-04,0.00044410308213088754
276,2021-02-05,0.00396378390103095
277,2021-02-08,0.003692631179303211
278,2021-02-09,0.001423996486319844
279,2021-02-10,0.0004023439508282177
280,2021-02-11,8.951342095873661e-05
281,2021-02-12,-0.0008558022782193642
282,2021-02-16,-0.002257472705244946
283,2021-02-17,-0.0009511314973890417
284,2021-02-18,-0.0020329640371757156
285,2021-02-19,-0.00044319585884861784
286,2021-02-22,-0.0020942125853742636
287,2021-02-23,0.00010485522115343607
288,2021-02-24,0.003079762550396422
289,2021-02-25,-0.008988054662428102
290,2021-02-26,-0.0076049701377852085
291,2021-03-01,0.006996877899486328
292,2021-03-02,-0.0025168233677511642
293,2021-03-03,-0.003919158469858374
294,2021-03-04,-0.007201343582977979
295,2021-03-05,0.0028266206117535386
296,2021-03-08,-0.00913069805412205
297,2021-03-09,0.009517451539074923
298,2021-03-10,0.0006260088829548792
299,2021-03-11,0.008607156309698256
300,2021-03-12,-0.005998679318181694
301,2021-03-15,0.002531674423975391
302,2021-03-16,0.0006830031178789225
303,2021-03-17,0.00029469701268713635
304,2021-03-18,-0.008634230158687835
305,2021-03-19,0.0021446184106277966
306,2021-03-22,0.0016712132517356752
307,2021-03-23,-0.006892798997217281
308,2021-03-24,-0.0050516374869482294
309,2021-03-25,-0.0009942890627944693
310,2021-03-26,0.009562562741919895
311,2021-03-29,-0.003815671182825161
312,2021-03-30,-0.004397204390377495
313,2021-03-31,0.0026767212812920573
314,2021-04-01,0.006061091960549702
315,2021-04-05,0.0018529998270663541
316,2021-04-06,0.004607216918796156
317,2021-04-07,-0.001666656452683361
318,2021-04-08,0.004624428899781968
319,2021-04-09,-0.0022642853668084486
320,2021-04-12,-0.0014209655436655936
321,2021-04-13,0.0035255860051333974
322,2021-04-14,0.00010402713978334183
323,2021-04-15,0.0049634088094824315
324,2021-04-16,3.7477899952440864e-05
325,2021-04-19,-0.0008190820592439425
326,2021-04-20,-0.00019068027234929224
327,2021-04-21,0.0037034432072486616
328,2021-04-22,0.0004164112030184021
329,2021-04-23,0.003190103091971
330,2021-04-26,0.001659715907153845
331,2021-04-27,0.00013164686084882315
332,2021-04-28,-0.0005120296406413345
333,2021-04-29,-0.00031599606314057293
334,2021-04-30,-0.0008553645530900304
335,2021-05-03,0.0013918195287829763
336,2021-05-04,0.0006357836653046831
337,2021-05-05,0.0012278494728818947
338,2021-05-06,0.0037705140853345536
339,2021-05-07,0.003777320364887874
340,2021-05-10,-0.004936768851558514
341,2021-05-11,-0.0013402367296066718
342,2021-05-12,-0.005105531988703273
343,2021-05-13,-0.0016089108507257067
344,2021-05-14,0.007773415434171529
345,2021-05-17,0.001994062781557341
346,2021-05-18,0.0016019592709884877
347,2021-05-19,-0.0018236687208866378
348,2021-05-20,0.0031065711081465462
349,2021-05-21,-0.0025736447632844594
350,2021-05-24,0.004245718409345768
351,2021-05-25,0.002221695667640498
352,2021-05-26,0.0024308460861273595
353,2021-05-27,0.0007356551462584118
354,2021-05-28,0.0015062282000761198
355,2021-06-01,0.0051065673515821005
356,2021-06-02,0.0012264598507186137
357,2021-06-03,-0.005336878736776336
358,2021-06-04,0.00755961167835733
359,2021-06-07,-0.002105413827656594
360,2021-06-08,0.0002830153450601092
361,2021-06-09,-3.445580048060489e-05
362,2021-06-10,0.0022940100683669414
363,2021-06-11,-0.0009744106368149907
364,2021-06-14,-0.000830049221919933
365,2021-06-15,-0.0016816934275386526
366,2021-06-16,-0.005167517575856019
367,2021-06-17,-0.008274457294841064
368,2021-06-18,-0.0034527096015770217
369,2021-06-21,0.003191669441503751
370,2021-06-22,0.00042274588169776317
371,2021-06-23,0.003907630066185679
372,2021-06-24,0.0019141756619084484
373,2021-06-25,0.0016612639100205633
374,2021-06-28,0.0010138051974719793
375,2021-06-29,-0.000584463109864488
376,2021-06-30,0.0007300664745021269
377,2021-07-01,0.00024226976917854132
378,2021-07-02,0.0026983750237592904
379,2021-07-06,0.0003216323840530252
380,2021-07-07,0.0005593197478388145
381,2021-07-08,-0.0010290024165196454
382,2021-07-09,0.00292968232997154
383,2021-07-12,-0.0008296348170856145
384,2021-07-13,-1.2345971009716404e-05
385,2021-07-14,0.002821689559311269
386,2021-07-15,0.0001067595473402416
387,2021-07-16,-0.0018204379165471325
388,2021-07-19,-0.005011938830330836
389,2021-07-20,0.0037798795624009425
390,2021-07-21,-0.00015706061692752306
391,2021-07-22,0.0015616045230723347
392,2021-07-23,0.0006592672042654475
393,2021-07-26,-0.0003201633540075763
394,2021-07-27,-0.0020520143472098885
395,2021-07-28,0.0017777576738533308
396,2021-07-29,0.0058283868709898025
397,2021-07-30,-0.0026108511170416585
398,2021-08-02,-0.0019733812812465826
399,2021-08-03,0.001723775510558951
400,2021-08-04,0.0007774951275960501
401,2021-08-05,-0.002441980838306558
402,2021-08-06,-0.005719844698731354
403,2021-08-09,-0.004586111920282282
404,2021-08-10,-0.0009954788944472786
405,2021-08-11,0.004178510994846063
406,2021-08-12,0.00019392174632433442
407,2021-08-13,0.004142665443224722
408,2021-08-16,0.0011213989671410287
409,2021-08-17,-0.0022904002534162946
410,2021-08-18,-0.0022082328561513027
411,2021-08-19,-0.0015657757637179612
412,2021-08-20,-0.0002082909311158077
413,2021-08-23,0.005617027239149301
414,2021-08-24,0.002722147636379065
415,2021-08-25,-0.001239988104548605
416,2021-08-26,-0.001530447136254356
417,2021-08-27,0.005008354951780163
418,2021-08-30,0.0005944519825475134
419,2021-08-31,0.002424476049046538
