date,daily_return
2020-08-25,-0.00107195707536889
2020-08-26,0.001053405834129828
2020-08-27,-0.002268052599620596
2020-08-28,0.0026824653020918188
2020-08-31,0.0009009235570138774
2020-09-01,0.0036225222729076023
2020-09-02,0.0017818868471790594
2020-09-03,-0.0030877036961936
2020-09-04,-0.00512391399586809
2020-09-08,-0.002325375421061149
2020-09-09,0.0019414355237492575
2020-09-10,-0.0009517714657911736
2020-09-11,0.0013999714021684095
2020-09-14,0.0007714022983584812
2020-09-15,0.0001673540267970175
2020-09-16,-0.0001511145003375569
2020-09-17,-0.0003741510191556108
2020-09-18,-0.0009013405970595967
2020-09-21,-0.0022339214476113645
2020-09-22,0.0007332184405655084
2020-09-23,-0.0024964836353625897
2020-09-24,0.0008182337021653829
2020-09-25,0.0018337702958766133
2020-09-28,0.0017463291583807994
